Active,FirstName,LastName,GenderAsString,CantonName,CantonAbbreviation,CouncilName,ParlGroupName,ParlGroupAbbreviation,PartyName,PartyAbbreviation,MaritalStatusText,BirthPlace_City,BirthPlace_Canton,Mandates,DateJoining,DateLeaving,Citizenship,DateOfBirth,DateOfDeath
TRUE,Céline,Amaudruz,f,Genève,GE,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Genève,Genève,Organe législatif cantonal: depuis octobre 2009 jusqu'à octobre 2011; Organe législatif de la commune de Puplinge: depuis mars 2011 jusqu'à mars 2015,11/30/2015,,Lutry (VD),3/15/1979,
FALSE,Johann,Amberg,m,Lucerne,LU,Conseil national,,,Conservateurs,Cons*,,,,,11/3/1873,12/1/1878,Sursee (LU),1/17/1830,8/18/1887
FALSE,Johann Ulrich,Ambühl,m,St-Gall,SG,Conseil national,Centre,MC,Libéral,Lib*,,,,,12/6/1869,7/28/1872,Krummenau (SG),1/28/1819,7/28/1872
FALSE,Madeleine,Amgwerd,f,Jura,JU,Conseil des Etats,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,Bienne,Berne,"Conseil de ville Delémont: 1985 - 1995; Conseil communal Delémont: dès 1996; Parlement jurassien: dès 1999, Présidente du Parlement jurassien 2003",12/1/2003,12/2/2007,"Sattel (SZ),Schwyz (SZ)",8/1/1946,
FALSE,Viola,Amherd,f,Valais,VS,Conseil national,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,Brigue,Valais,Exekutive der Gemeinde (Stadträtin) Brig-Glis: von 1993 bis 1996; Vizepräsidentin: von 1997 bis 2000; Präsidentin: von 2001 bis 2012,5/31/2005,12/2/2007,"Mund (VS),Brigue (VS),Zwischbergen (VS),Naters (VS)",6/7/1962,
FALSE,Viola,Amherd,f,Valais,VS,Conseil national,Groupe PDC/PEV/PVL,CEg,Parti démocrate-chrétien suisse,PDC,,Brigue,Valais,Exekutive der Gemeinde (Stadträtin) Brig-Glis: von 1993 bis 1996; Vizepräsidentin: von 1997 bis 2000; Präsidentin: von 2001 bis 2012,12/3/2007,12/4/2011,"Mund (VS),Brigue (VS),Zwischbergen (VS),Naters (VS)",6/7/1962,
FALSE,Viola,Amherd,f,Valais,VS,Conseil national,Groupe PDC-PEV,CE,Parti démocrate-chrétien suisse,PDC,,Brigue,Valais,Exekutive der Gemeinde (Stadträtin) Brig-Glis: von 1993 bis 1996; Vizepräsidentin: von 1997 bis 2000; Präsidentin: von 2001 bis 2012,12/5/2011,11/29/2015,"Mund (VS),Brigue (VS),Zwischbergen (VS),Naters (VS)",6/7/1962,
FALSE,Viola,Amherd,f,Valais,VS,Conseil national,Groupe PDC,C,Parti démocrate-chrétien suisse,PDC,,Brigue,Valais,Exekutive der Gemeinde (Stadträtin) Brig-Glis: von 1993 bis 1996; Vizepräsidentin: von 1997 bis 2000; Präsidentin: von 2001 bis 2012,11/30/2015,12/31/2018,"Mund (VS),Brigue (VS),Zwischbergen (VS),Naters (VS)",6/7/1962,
TRUE,Viola,Amherd,f,Valais,VS,Conseil fédéral,,,Parti démocrate-chrétien suisse,PDC,,Brigue,Valais,Exekutive der Gemeinde (Stadträtin) Brig-Glis: von 1993 bis 1996; Vizepräsidentin: von 1997 bis 2000; Präsidentin: von 2001 bis 2012,1/1/2019,,"Mund (VS),Brigue (VS),Zwischbergen (VS),Naters (VS)",6/7/1962,
FALSE,P. Albert,Ammann,m,Schaffhouse,SH,Conseil des Etats,,,Parti radical-démocratique suisse,PRD,,,,,12/7/1896,12/2/1928,Schaffhouse (SH),10/7/1860,6/4/1929
FALSE,P. Albert,Ammann,m,Schaffhouse,SH,Conseil des Etats,,,Parti radical-démocratique suisse,PRD,,,,,12/7/1896,12/2/1928,Schaffhouse (SH),10/7/1860,6/4/1929
FALSE,P. Albert,Ammann,m,Schaffhouse,SH,Conseil des Etats,,,Parti radical-démocratique suisse,PRD,,,,,12/7/1896,12/2/1928,Schaffhouse (SH),10/7/1860,6/4/1929
FALSE,Johann Heinrich,Ammann,m,Schaffhouse,SH,Conseil national,Centre,MC,Libéral,Lib*,,,,,12/3/1860,12/6/1863,Schaffhouse (SH),10/10/1820,8/17/1867
FALSE,Johann Heinrich,Ammann,m,Schaffhouse,SH,Conseil des Etats,Gauche,LG,Libéral,Lib*,,,,,7/6/1857,6/1/1859,Schaffhouse (SH),10/10/1820,8/17/1867
FALSE,Walter,Ammann,m,St-Gall,SG,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,3/1/1976,11/24/1991,Madiswil (BE),6/7/1946,
FALSE,Johann Heinrich,Ammann,m,Schaffhouse,SH,Conseil des Etats,Gauche,LG,Libéral,Lib*,,,,,11/12/1849,6/1/1855,Schaffhouse (SH),10/10/1820,8/17/1867
FALSE,Johann-Kaspar,Ammann,m,Zurich,ZH,Conseil des Etats,Gauche,LG,Libéral,Lib*,,,,,4/16/1849,8/1/1849,"Unterstrass bei Zürich (ZH),Aussersihl (ZH)",11/12/1803,11/6/1870
TRUE,Thomas,Ammann,m,St-Gall,SG,Conseil national,Groupe PDC,C,Parti démocrate-chrétien suisse,PDC,marié(e),Altstätten,St-Gall,Exekutive (Gemeindepräsident) Rüthi (SG): 1997 -2016,11/30/2015,,"Kirchberg (SG),Oberriet (SG)",7/13/1964,
FALSE,Ulrich,Ammann,m,Berne,BE,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/1/1975,11/29/1987,Madiswil (BE),2/6/1921,3/20/2006
FALSE,Regina,Ammann Schoch,f,Argovie,AG,Conseil national,Groupe AdI/PEP,U,Alliance des Indépendants,AdI,,Schaffhouse,Schaffhouse,Grosser Rat von 1991 bis 1996,3/1/1999,12/5/1999,"Zurich (ZH),Wädenswil (ZH),Oberneunforn (TG)",6/19/1963,
FALSE,Regina,Ammann Schoch,f,Argovie,AG,Conseil national,Groupe AdI/PEP,U,Alliance des Indépendants,AdI,,Schaffhouse,Schaffhouse,Grosser Rat von 1991 bis 1996,3/1/1999,12/5/1999,"Zurich (ZH),Wädenswil (ZH),Oberneunforn (TG)",6/19/1963,
FALSE,Johann-Rudolf,Amsler,m,Zurich,ZH,Conseil national,,,Démocrates,Dém*,,,,,12/4/1899,10/30/1917,Meilen (ZH),11/8/1853,10/30/1917
FALSE,Johann Jakob,Amsler,m,Zurich,ZH,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/7/1896,12/6/1908,Aussersihl (ZH),10/11/1848,2/12/1909
FALSE,Eduard,Amstad,m,Nidwald,NW,Conseil des Etats,Groupe conservateur-catholique sociale,K,Parti conservateur chrétien-social,CCS,,,,,6/5/1967,10/6/1976,Beckenried (NW),3/19/1922,10/12/2015
FALSE,Joh. Josef M.,Amstad,m,Nidwald,NW,Conseil des Etats,,,Conservateurs,Cons*,,,,,6/4/1884,4/1/1894,Beckenried (NW),9/25/1846,2/14/1926
FALSE,Walter,Amstalden,m,Obwald,OW,Conseil des Etats,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,6/7/1926,6/1/1943,Sarnen (OW),8/30/1883,6/19/1966
FALSE,Walter,Amstalden,m,Obwald,OW,Conseil des Etats,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,6/7/1926,6/1/1943,Sarnen (OW),8/30/1883,6/19/1966
FALSE,Walter,Amstalden,m,Obwald,OW,Conseil des Etats,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,6/7/1926,6/1/1943,Sarnen (OW),8/30/1883,6/19/1966
FALSE,Adrian,Amstutz,m,Berne,BE,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,marié(e),Sigriswil,Berne,Exekutive der Gemeinde (Gemeinderatspräsident): von Januar 1993 bis Mai 1998; Legislative des Kantons (Grossrat): von Juni 1998 bis November 2003,12/3/2007,5/29/2011,Sigriswil (BE),12/2/1953,
FALSE,Adrian,Amstutz,m,Berne,BE,Conseil des Etats,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,marié(e),Sigriswil,Berne,Exekutive der Gemeinde (Gemeinderatspräsident): von Januar 1993 bis Mai 1998; Legislative des Kantons (Grossrat): von Juni 1998 bis November 2003,5/30/2011,12/4/2011,Sigriswil (BE),12/2/1953,
FALSE,Adrian,Amstutz,m,Berne,BE,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,marié(e),Sigriswil,Berne,Exekutive der Gemeinde (Gemeinderatspräsident): von Januar 1993 bis Mai 1998; Legislative des Kantons (Grossrat): von Juni 1998 bis November 2003,12/5/2011,11/29/2015,Sigriswil (BE),12/2/1953,
FALSE,Adrian,Amstutz,m,Berne,BE,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,marié(e),Sigriswil,Berne,Exekutive der Gemeinde (Gemeinderatspräsident): von Januar 1993 bis Mai 1998; Legislative des Kantons (Grossrat): von Juni 1998 bis November 2003,12/5/2011,11/29/2015,Sigriswil (BE),12/2/1953,
TRUE,Adrian,Amstutz,m,Berne,BE,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,marié(e),Sigriswil,Berne,Exekutive der Gemeinde (Gemeinderatspräsident): von Januar 1993 bis Mai 1998; Legislative des Kantons (Grossrat): von Juni 1998 bis November 2003,11/30/2015,,Sigriswil (BE),12/2/1953,
TRUE,Adrian,Amstutz,m,Berne,BE,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,marié(e),Sigriswil,Berne,Exekutive der Gemeinde (Gemeinderatspräsident): von Januar 1993 bis Mai 1998; Legislative des Kantons (Grossrat): von Juni 1998 bis November 2003,11/30/2015,,Sigriswil (BE),12/2/1953,
FALSE,Adrian,Amstutz,m,Berne,BE,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,marié(e),Sigriswil,Berne,Exekutive der Gemeinde (Gemeinderatspräsident): von Januar 1993 bis Mai 1998; Legislative des Kantons (Grossrat): von Juni 1998 bis November 2003,12/1/2003,12/2/2007,Sigriswil (BE),12/2/1953,
FALSE,Jean-Louis,Ancrenaz,m,Vaud,VD,Conseil national,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,12/7/1857,12/2/1866,Bursins (VD),7/2/1814,3/7/1879
FALSE,Emil,Anderegg,m,St-Gall,SG,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/6/1943,12/2/1951,Wattwil (SG),11/9/1903,9/12/1967
FALSE,Johann Georg,Anderegg,m,St-Gall,SG,Conseil national,Centre,MC,Libéral,Lib*,,,,,11/6/1848,5/21/1856,Wattwil (SG),7/8/1792,5/21/1856
FALSE,Georg Friedrich,Anderegg,m,St-Gall,SG,Conseil national,Centre,MC,Libéral,Lib*,,,,,12/7/1863,12/5/1875,Wattwil (SG),8/16/1823,1/16/1883
FALSE,Othmar,Andermatt,m,Zoug,ZG,Conseil des Etats,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,1/25/1971,12/1/1986,"Lucerne (LU),Baar (ZG)",11/8/1922,
FALSE,Josef,Andermatt,m,Zoug,ZG,Conseil des Etats,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,9/29/1913,6/12/1930,"Hünenberg (ZG),Baar (ZG)",12/24/1871,5/15/1942
FALSE,Josef,Andermatt,m,Zoug,ZG,Conseil des Etats,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,9/29/1913,6/12/1930,"Hünenberg (ZG),Baar (ZG)",12/24/1871,5/15/1942
FALSE,Josef,Andermatt,m,Zoug,ZG,Conseil des Etats,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,9/29/1913,6/12/1930,"Hünenberg (ZG),Baar (ZG)",12/24/1871,5/15/1942
FALSE,Jos. Fridolin,Anderwert,m,Thurgovie,TG,Conseil fédéral,,,Démocrates,Dém*,,,,,12/10/1875,12/25/1880,Emmishofen (TG),9/19/1828,12/25/1880
FALSE,Jos. Fridolin,Anderwert,m,Thurgovie,TG,Conseil national,Gauche démocratique,DL,Démocrates,Dém*,,,,,12/7/1863,10/1/1874,Emmishofen (TG),9/19/1828,12/25/1880
FALSE,Jos. Fridolin,Anderwert,m,Thurgovie,TG,Conseil national,Gauche démocratique,DL,Démocrates,Dém*,,,,,12/7/1863,10/1/1874,Emmishofen (TG),9/19/1828,12/25/1880
FALSE,Jos. Fridolin,Anderwert,m,Thurgovie,TG,Conseil national,Gauche démocratique,DL,Démocrates,Dém*,,,,,12/7/1863,10/1/1874,Emmishofen (TG),9/19/1828,12/25/1880
FALSE,Paul,André,m,Vaud,VD,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/2/1878,12/4/1881,Yens (VD),2/23/1837,12/3/1896
FALSE,Paul,Andres,m,Berne,BE,Conseil national,Groupe indépendant,U,Alliance des Indépendants,AdI,,,,,3/25/1941,12/5/1943,Bargen (BE),8/17/1882,3/19/1974
FALSE,Henri,Anet,m,Vaud,VD,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,6/4/1946,11/30/1947,Le Châtelard-sur-Lutry (VD),1/15/1895,9/14/1983
FALSE,Ernst,Anliker,m,Berne,BE,Conseil national,Groupe démocrate,DEM,Jeunes paysans,JB,,,,,12/2/1935,12/5/1943,Gondiswil (BE),4/21/1906,6/30/1977
FALSE,Ernst,Anliker,m,Berne,BE,Conseil national,Groupe démocrate,DEM,Jeunes paysans,JB,,,,,12/2/1935,12/5/1943,Gondiswil (BE),4/21/1906,6/30/1977
FALSE,Rosemarie,Antille,f,Valais,VS,Conseil national,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,,,,1/31/1989,11/24/1991,Chalais (VS),4/20/1949,
FALSE,Charles-Albert,Antille,m,Valais,VS,Conseil national,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,Sierre,Valais,"Conseiller communal de 1985 à 1991, Président de la Ville de 1992 à 2001",4/27/1998,11/30/2003,St-Luc (VS),10/18/1944,
FALSE,Antonio,Antognini,m,Tessin,TI,Conseil national,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,12/2/1935,3/1/1943,Bellinzona (TI),7/22/1893,6/1/1972
FALSE,Antonio,Antognini,m,Tessin,TI,Conseil des Etats,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,3/29/1943,12/1/1963,Bellinzona (TI),7/22/1893,6/1/1972
FALSE,Antonio,Antognini,m,Tessin,TI,Conseil des Etats,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,3/29/1943,12/1/1963,Bellinzona (TI),7/22/1893,6/1/1972
FALSE,Antonio,Antognini,m,Tessin,TI,Conseil des Etats,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,3/29/1943,12/1/1963,Bellinzona (TI),7/22/1893,6/1/1972
FALSE,Secondo-Vittorio,Antognini,m,Tessin,TI,Conseil national,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,7/1/1923,11/30/1924,Bellinzona (TI),8/22/1877,12/30/1958
FALSE,Francesco,Antognini,m,Tessin,TI,Conseil national,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,12/1/1919,12/3/1922,Bellinzona (TI),9/28/1863,6/8/1953
FALSE,Manfred,Aregger,m,Lucerne,LU,Conseil national,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,Hasle,Lucerne,Grossrat 1967 bis 1983 (Präsident 1977),12/4/1995,12/5/1999,Hasle (LU),1/27/1931,
FALSE,Manfred,Aregger,m,Lucerne,LU,Conseil national,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,Hasle,Lucerne,Grossrat 1967 bis 1983 (Präsident 1977),11/26/1979,12/3/1995,Hasle (LU),1/27/1931,
FALSE,Willy,Arni,m,Soleure,SO,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/1/1947,12/3/1967,Mühledorf (SO),6/25/1899,11/21/1977
FALSE,Emil,Arnold,m,Bâle-Ville,BS,Conseil national,Groupe communiste,Ko,Parti communiste,PC,,,,,9/20/1932,3/1/1934,Altdorf (UR),1/22/1897,10/21/1974
FALSE,Eduard,Arnold,m,Lucerne,LU,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,12/2/1935,12/17/1942,Lucerne (LU),8/30/1895,4/2/1977
FALSE,Emil,Arnold,m,Bâle-Ville,BS,Conseil national,Groupe du Parti du travail,T,Parti suisse du Travail,PST,,,,,12/3/1951,6/1/1953,Altdorf (UR),1/22/1897,10/21/1974
FALSE,Emil,Arnold,m,Bâle-Ville,BS,Conseil national,Groupe du Parti du travail,T,Parti suisse du Travail,PST,,,,,12/3/1951,6/1/1953,Altdorf (UR),1/22/1897,10/21/1974
FALSE,Josef,Arnold,m,Uri,UR,Conseil national,,,Conservateurs,Cons*,,,,,7/3/1865,11/30/1890,Altdorf (UR),3/18/1825,4/10/1891
FALSE,Leo,Arnold,m,Uri,UR,Conseil des Etats,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,,,,11/29/1971,11/29/1987,Altdorf (UR),12/17/1923,5/16/2014
FALSE,Franz,Arnold,m,Uri,UR,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/1/1947,12/1/1963,"Berne (BE),Flüelen (UR)",8/21/1897,12/26/1984
FALSE,Josef,Arnold,m,Uri,UR,Conseil des Etats,,,Conservateurs,Cons*,,,,,6/1/1850,6/1/1865,Altdorf (UR),3/18/1825,4/10/1891
TRUE,Beat,Arnold,m,Uri,UR,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,marié(e),Altdorf,Uri,Legislative des Kantons Uri: von September 2006 bis Juli 2010; Exekutive des Kantons Uri: von August 2010 bis Mai 2016,11/30/2015,,Unterschächen (UR),4/24/1978,
FALSE,Max,Arnold,m,Zurich,ZH,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,9/22/1975,11/30/1975,Schlierbach (LU),1/8/1909,11/9/1998
FALSE,Max,Arnold,m,Zurich,ZH,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,12/3/1951,11/28/1971,Schlierbach (LU),1/8/1909,11/9/1998
FALSE,Johann Bartholome,Arpagaus,m,Grisons,GR,Conseil national,Centre,MC,Conservateurs modérés,ConsM*,,,,,12/1/1851,12/3/1854,Cumbel (GR),10/3/1810,2/3/1882
FALSE,Johann Bartholome,Arpagaus,m,Grisons,GR,Conseil des Etats,Centre,MC,Conservateurs modérés,ConsM*,,,,,7/2/1860,7/1/1861,Cumbel (GR),10/3/1810,2/3/1882
TRUE,Sibel,Arslan,f,Bâle-Ville,BS,Conseil national,Groupe des Verts,G,Basels starke Alternative,BastA,,Erzincan,,"Grossrätin Kanton Basel-Stadt: seit Februar 2005; Mitglied der Justiz-, Sicherheits- und Sportkommission (JSSK), Kanton Basel-Stadt: seit 2007; Mitglied der Begnadigungskommission, Kanton Basel-Stadt: seit 2013",11/30/2015,,Bâle (BS),6/23/1980,
FALSE,Adolf,Ast,m,Bâle-Campagne,BL,Conseil national,"Groupe des Paysans, Artisans et Bourgeois",BGB,"Paysans, Artisans et Bourgeois",PAB,,,,,12/4/1922,12/1/1935,Wimmis (BE),7/16/1874,9/19/1936
FALSE,Pierre,Aubert,m,Neuchâtel,NE,Conseil fédéral,,,Parti socialiste suisse,PSS,,,,,1/1/1983,12/31/1983,Savagnier (NE),3/3/1927,6/8/2016
FALSE,Jean-François,Aubert,m,Neuchâtel,NE,Conseil national,Groupe libéral et évangélique,LE,Parti libéral suisse,PLS,,,,,11/29/1971,11/25/1979,Savagnier (NE),5/11/1931,
FALSE,Théodore,Aubert,m,Genève,GE,Conseil national,Groupe libéral-démocratique,L,Parti libéral suisse,PLS,,,,,12/2/1935,12/3/1939,Genève (GE),9/8/1878,1/19/1963
FALSE,Josiane,Aubert,f,Vaud,VD,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,Le Chenit,Vaud,Législatif communal de Le Chenit: depuis 1992 jusqu'à décembre 2007; Législatif cantonal: Constituante depuis avril 1999 jusqu'à mai 2002 et députée depuis mai 2002 jusqu'à janvier 2008,12/3/2007,12/4/2011,Le Chenit (VD),4/7/1949,
FALSE,Pierre,Aubert,m,Neuchâtel,NE,Conseil fédéral,,,Parti socialiste suisse,PSS,,,,,1/1/1987,12/31/1987,Savagnier (NE),3/3/1927,6/8/2016
FALSE,Josiane,Aubert,f,Vaud,VD,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,Le Chenit,Vaud,Législatif communal de Le Chenit: depuis 1992 jusqu'à décembre 2007; Législatif cantonal: Constituante depuis avril 1999 jusqu'à mai 2002 et députée depuis mai 2002 jusqu'à janvier 2008,12/5/2011,6/1/2014,Le Chenit (VD),4/7/1949,
FALSE,Jean-François,Aubert,m,Neuchâtel,NE,Conseil des Etats,Groupe libéral et évangélique,L,Parti libéral suisse,PLS,,,,,11/26/1979,11/29/1987,Savagnier (NE),5/11/1931,
FALSE,Josiane,Aubert,f,Vaud,VD,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,Le Chenit,Vaud,Législatif communal de Le Chenit: depuis 1992 jusqu'à décembre 2007; Législatif cantonal: Constituante depuis avril 1999 jusqu'à mai 2002 et députée depuis mai 2002 jusqu'à janvier 2008,6/4/2007,12/2/2007,Le Chenit (VD),4/7/1949,
FALSE,Pierre,Aubert,m,Neuchâtel,NE,Conseil des Etats,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,11/29/1971,12/7/1977,Savagnier (NE),3/3/1927,6/8/2016
FALSE,F.-Alfred-J.,Aubert,m,Vaud,VD,Conseil des Etats,,,Parti radical-démocratique suisse,PRD,,,,,12/3/1900,1/1/1901,"L'Abbaye (VD),St-George (VD)",9/3/1859,12/18/1923
FALSE,Pierre,Aubert,m,Neuchâtel,NE,Conseil fédéral,,,Parti socialiste suisse,PSS,,,,,12/7/1977,12/31/1987,Savagnier (NE),3/3/1927,6/8/2016
FALSE,Geneviève,Aubry,f,Berne,BE,Conseil national,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,,,,11/26/1979,12/3/1995,Tavannes (BE),3/4/1928,
FALSE,Pierre-Ignace,Aubry,m,Berne,BE,Conseil national,,,Conservateurs,Cons*,,,,,12/1/1851,12/3/1854,Saignelégier (JU),10/16/1796,4/10/1878
FALSE,Felix,Auer,m,Bâle-Campagne,BL,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,11/29/1971,11/24/1991,Bottmingen (BL),9/16/1925,7/31/2016
FALSE,F. Xaver J. K.,Auf der Mauer,m,Schwyz,SZ,Conseil des Etats,,,Conservateurs,Cons*,,,,,12/4/1854,12/1/1861,Brunnen (SZ),6/29/1822,2/17/1904
FALSE,Dominik,Auf der Maur,m,Schwyz,SZ,Conseil des Etats,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,3/13/1950,12/3/1967,Schwyz (SZ),9/18/1896,7/9/1978
FALSE,Dominik,Auf der Maur,m,Schwyz,SZ,Conseil des Etats,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,3/13/1950,12/3/1967,Schwyz (SZ),9/18/1896,7/9/1978
FALSE,Dominik,Auf der Maur,m,Schwyz,SZ,Conseil des Etats,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,3/13/1950,12/3/1967,Schwyz (SZ),9/18/1896,7/9/1978
FALSE,Walter,Augsburger,m,Berne,BE,Conseil national,"Groupe des Paysans, Artisans et Bourgeois",BGB,"Paysans, Artisans et Bourgeois",PAB,,,,,12/4/1967,11/27/1983,Schangnau (BE),8/13/1922,7/3/1997
FALSE,André,Auroi,m,Berne,BE,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,6/4/1963,12/3/1967,Orvin (BE),2/15/1919,1/13/1999
FALSE,Caspar,Baader,m,Bâle-Campagne,BL,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Bâle,Bâle-Ville,Exekutive der Gemeinde Bannwil: von 1983 bis 1986,4/27/1998,12/5/1999,Gelterkinden (BL),10/1/1953,
FALSE,Caspar,Baader,m,Bâle-Campagne,BL,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Bâle,Bâle-Ville,Exekutive der Gemeinde Bannwil: von 1983 bis 1986,12/3/2007,12/4/2011,Gelterkinden (BL),10/1/1953,
FALSE,Caspar,Baader,m,Bâle-Campagne,BL,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Bâle,Bâle-Ville,Exekutive der Gemeinde Bannwil: von 1983 bis 1986,12/5/2011,7/31/2014,Gelterkinden (BL),10/1/1953,
FALSE,Caspar,Baader,m,Bâle-Campagne,BL,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Bâle,Bâle-Ville,Exekutive der Gemeinde Bannwil: von 1983 bis 1986,12/5/2011,7/31/2014,Gelterkinden (BL),10/1/1953,
FALSE,Caspar,Baader,m,Bâle-Campagne,BL,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Bâle,Bâle-Ville,Exekutive der Gemeinde Bannwil: von 1983 bis 1986,12/6/1999,11/30/2003,Gelterkinden (BL),10/1/1953,
FALSE,Caspar,Baader,m,Bâle-Campagne,BL,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Bâle,Bâle-Ville,Exekutive der Gemeinde Bannwil: von 1983 bis 1986,12/6/1999,11/30/2003,Gelterkinden (BL),10/1/1953,
FALSE,Caspar,Baader,m,Bâle-Campagne,BL,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Bâle,Bâle-Ville,Exekutive der Gemeinde Bannwil: von 1983 bis 1986,12/1/2003,12/2/2007,Gelterkinden (BL),10/1/1953,
FALSE,Johann Jakob,Baader,m,Bâle-Campagne,BL,Conseil national,Centre,MC,Libéral,Lib*,,,,,12/3/1866,12/5/1869,Gelterkinden (BL),4/4/1810,3/16/1879
FALSE,Jean,Babel,m,Genève,GE,Conseil national,Groupe conservateur-catholique sociale,K,Parti conservateur chrétien-social,CCS,,,,,6/6/1966,12/3/1967,Veyrier (GE),11/6/1921,11/25/2005
FALSE,Alma,Bacciarini,f,Tessin,TI,Conseil national,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,,,,11/26/1979,11/27/1983,Cureggia (TI),3/30/1921,1/22/2007
FALSE,Johannes,Bach,m,Berne,BE,Conseil national,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,12/1/1851,12/6/1857,Gessenay (BE),8/4/1808,6/15/1866
FALSE,David E.,Bachelard,m,Vaud,VD,Conseil national,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,5/1/1866,6/18/1866,"Nyon (VD),Pampigny (VD)",8/9/1815,6/18/1866
FALSE,Ernst,Bachmann,m,Argovie,AG,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/5/1955,12/1/1961,"Bottenwil (AG),Staffelbach (AG)",4/7/1912,9/20/1995
FALSE,Ernst,Bachmann,m,Argovie,AG,Conseil des Etats,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/12/1961,11/28/1971,"Bottenwil (AG),Staffelbach (AG)",4/7/1912,9/20/1995
